Date;Main Camp;Sialang;Buring;Serindit;Lestari;Ramin
12/17/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/18/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/19/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/20/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/21/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/22/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/23/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/24/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/25/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/26/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/27/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/28/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/29/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/30/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
12/31/21;26.36666667;23.80645161;23.77419355;22.41935484;20.5483871;20.87096774
